name,city,verdict,confidence,website_found,domain,phone,address,rating,category,gmaps_url,evidence,phases_completed
Mariners Cafe,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 45 domain variants generated;   marinerscafe.com → 403 (PARKED);   marinerscafe.com → 403 (PARKED);   mariners.com → 200 (PARKED);   mariners.com → 200 (PARKED);   mariners.in → 200 (PARKED);   mariners.in → 200 (PARKED);   mariners.org → 200 (PARKED);   mariners.org → 200 (PARKED); Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=263, has_site=0, net=263, phases=3/5",3
Fashion Tv Cafe,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 50 domain variants generated;   fashion-tv.com → 200 (PARKED);   fashion-tv.com → 200 (PARKED);   fashiontv.net → 200 (PARKED);   fashiontv.net → 200 (PARKED); Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=264, has_site=0, net=264, phases=3/5",3
Penthouse at Home Sweet Home,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 55 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=253, has_site=0, net=253, phases=3/5",3
Ice & Spice Restaurant,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 50 domain variants generated;   theicespice.com → 200 (PARKED);   theicespice.com → 200 (PARKED); Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=241, has_site=0, net=241, phases=3/5",3
Crown Cafe,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 45 domain variants generated;   crowncafe.com → 403 (PARKED);   crowncafe.com → 403 (PARKED);   crown.net → 200 (PARKED);   crown.net → 200 (PARKED); Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=261, has_site=0, net=261, phases=3/5",3
Barista - Hazratganj,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 25 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=143, has_site=0, net=143, phases=3/5",3
DANBRO By Mr Brown Bakery (Aliganj),Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
Savoy Restaurant & Banquets,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 25 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=143, has_site=0, net=143, phases=3/5",3
Macaron Patisserie,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 25 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=143, has_site=0, net=143, phases=3/5",3
MOLECULE AIR BAR LUCKNOW,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=197, has_site=0, net=197, phases=3/5",3
The Lucknow Canteen,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 40 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=203, has_site=0, net=203, phases=3/5",3
Walnut World Bakery,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 25 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=143, has_site=0, net=143, phases=3/5",3
Cooperative Indian Coffee House,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 55 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=249, has_site=0, net=249, phases=3/5",3
Pizza Wizza studio Rajajipuram (Lucknow),Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
The Sky Terrace (Restaurant & Cafe),Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 40 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=203, has_site=0, net=203, phases=3/5",3
Manbhavan Premium Thali Restaurant,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 55 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=251, has_site=0, net=251, phases=3/5",3
ProGamers' Cafe,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 45 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=238, has_site=0, net=238, phases=3/5",3
Wings Of Fire,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 25 domain variants generated;   ⚠️ wingsoffire.in → same-name in MUMBAI;   ⚠️ wingsoffire.in → same-name in MUMBAI;   wingsoffire.net → 200 (PARKED);   wingsoffire.net → 200 (PARKED); Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=227, has_site=0, net=227, phases=3/5",3
QUE,Lucknow,has_website,85,https://que.org,que.org,,,423923,cafes,,"Phase1: 15 domain variants generated;   que.com → 200 (PARKED);   que.com → 200 (PARKED);   que.in → 200 (PARKED);   que.in → 200 (PARKED);   ✅ que.org → MATCH: full biz name in content, domain == biz name",1
Jiva Restaurant,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 45 domain variants generated;   jiva.com → 200 (PARKED);   jiva.com → 200 (PARKED);   jiva.net → 200 (PARKED);   jiva.net → 200 (PARKED); Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=273, has_site=0, net=273, phases=3/5",3
Barista,Lucknow,has_website,95,https://barista.com,barista.com,,,423923,cafes,,"Phase1: 20 domain variants generated;   ✅ barista.com → MATCH: full biz name in content, biz name in title, domain == biz name",1
Spice Bowl,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 25 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=155, has_site=0, net=155, phases=3/5",3
"Le Press, Lucknow",Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 25 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=143, has_site=0, net=143, phases=3/5",3
Royal Cafe,Lucknow,has_website,95,https://royalcafe.in,royalcafe.in,,,423923,cafes,,"Phase1: 45 domain variants generated;   theroyalcafe.in → 200 (PARKED);   theroyalcafe.in → 200 (PARKED);   ✅ royalcafe.in → MATCH: full biz name in content, biz+city in title, biz+city within 150 chars, domain == biz name, branch/outlet in city mentioned",1
The Penthouse Café & Family Restaurant,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 65 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=239, has_site=0, net=239, phases=3/5",3
"Kake Da Hotel, Jankipuram, Lucknow - Best Multi- Cuisine Restaurant | Family Restaurant in Lucknow ||",Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
Adam's Club & Restro,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 25 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=143, has_site=0, net=143, phases=3/5",3
7th Heaven Lucknow Aliganj,Lucknow,no_website,93,,,,,423923,cafes,,"Phase1: 25 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=143, has_site=0, net=143, phases=3/5",3
Dr Abhinav Singh Best Dentist,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
Dr Ali Faraz’s,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 25 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=143, has_site=0, net=143, phases=3/5",3
Dr. Agarwal Dental Speciality Centre- Best Dentist | Painless Root Canal Doctor in Lucknow,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
Kosmic Dental Clinic,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 50 domain variants generated;   ⚠️ kosmicdentalclinic.com → same-name in PUNE;   ⚠️ kosmicdentalclinic.com → same-name in PUNE; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=247, has_site=0, net=247, phases=3/5",3
Realtooth,Lucknow,has_website,95,https://realtooth.in,realtooth.in,,,484095,dentists,,"Phase1: 20 domain variants generated;   ✅ realtooth.in → MATCH: full biz name in content, address mentions Lucknow, domain == biz name",1
Dentahome - Dr Vivek rai,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 30 domain variants generated;   ddvr.org → 200 (PARKED);   ddvr.org → 200 (PARKED); Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=169, has_site=0, net=169, phases=3/5",3
Tooth N Implants,Lucknow,has_website,95,https://toothnimplants.in,toothnimplants.in,,,484095,dentists,,"Phase1: 25 domain variants generated;   ✅ toothnimplants.in → MATCH: full biz name in content, biz name in title, address mentions Lucknow, domain == biz name, branch/outlet in city mentioned",1
Realtooth,Lucknow,has_website,95,https://realtooth.in,realtooth.in,,,484095,dentists,,"Phase1: 20 domain variants generated;   ✅ realtooth.in → MATCH: full biz name in content, address mentions Lucknow, domain == biz name",1
My Smile Artist Dental Clinic : Best Dental Clinic in Lucknow,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
Astha Dental Solutions - Advance Dental Clinic & Implant Center in Lucknow,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
Echo Dental Clinic and Implant Center,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 55 domain variants generated;   edcic.com → 403 (PARKED);   edcic.com → 403 (PARKED); Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=249, has_site=0, net=249, phases=3/5",3
The Smiling Teeth |Best Dental Clinic in Lucknow,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 45 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=213, has_site=0, net=213, phases=3/5",3
Guardian Dental Care - Best Pediatric Dentist Lucknow,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
Realtooth,Lucknow,has_website,95,https://realtooth.in,realtooth.in,,,484095,dentists,,"Phase1: 20 domain variants generated;   ✅ realtooth.in → MATCH: full biz name in content, address mentions Lucknow, domain == biz name",1
Dr Mathurs Dental Clinic,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 55 domain variants generated;   ? drmathursdental.com → full biz name in content, domain ≈ biz name;   → No subpage confirmation;   ? drmathursdental.com → full biz name in content, domain ≈ biz name;   → No subpage confirmation;   dmdc.co.in → 200 (PARKED);   dmdc.co.in → 200 (PARKED); Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=236, has_site=20, net=216, phases=3/5",3
Smile Kraft,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 25 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=143, has_site=0, net=143, phases=3/5",3
DENTARIS DENTAL CARE,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 50 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=243, has_site=0, net=243, phases=3/5",3
Janki Dental Clinic Lucknow,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 30 domain variants generated;   jdcl.com → 200 (PARKED);   jdcl.com → 200 (PARKED); Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=181, has_site=0, net=181, phases=3/5",3
"Teethzone: Best dental surgeon in lucknow & best dental clinic in indira nagar, Dr. Vivek mishra",Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
Dr. Dent Multi-Speciality Dental Hospital,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 55 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=253, has_site=0, net=253, phases=3/5",3
Dr. Natu’s Care N Cure Dental Clinic,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 55 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=253, has_site=0, net=253, phases=3/5",3
Rama Dental Clinic & Implant Centre | best Dental Clinic in Lucknow,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
Vaishali Dental,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 45 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=239, has_site=0, net=239, phases=3/5",3
Realtooth,Lucknow,has_website,95,https://realtooth.in,realtooth.in,,,484095,dentists,,"Phase1: 20 domain variants generated;   ✅ realtooth.in → MATCH: full biz name in content, address mentions Lucknow, domain == biz name",1
"Happi Smiles Dental Clinic and Implant Center, Indira Nagar, Lucknow",Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
Advanced Dentistry - Dr Saurabh Sinha,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 30 domain variants generated;   addss.com → 403 (PARKED);   addss.com → 403 (PARKED); Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=167, has_site=0, net=167, phases=3/5",3
Anugrah Dental Clinic,Lucknow,no_website,93,,,,,484095,dentists,,"Phase1: 50 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=243, has_site=0, net=243, phases=3/5",3
